85,87,6.0049,50,82,32.536,0,0,0,1
85,87,6.0049,0,0,0,0,0,0,1
84,87,5.6679,0,0,0,0,0,0,1
84,86,7.4292,0,0,0,0,0,0,1
85,84,7.7525,0,0,0,0,0,0,1
85,82,8.1228,0,0,0,0,0,0,1
87,81,9.0454,0,0,0,0,0,0,1
88,80,9.8352,0,0,0,0,0,0,1
89,79,10.535,0,0,0,0,0,0,1
89,77,10.337,0,0,0,0,0,0,1
89,75,9.7725,0,0,0,0,0,0,1
88,70,6.6884,50,63,35.44,0,0,0,1
88,70,6.6884,0,0,0,0,0,0,1
87,71,7.3447,0,0,0,0,0,0,1
87,67,5.4516,0,0,0,0,0,0,1
87,67,5.4516,0,0,0,0,0,0,1
86,65,5.5358,0,0,0,0,0,0,1
85,66,6.1885,0,0,0,0,0,0,1
85,64,6.7693,0,0,0,0,0,0,1
84,61,6.1558,49,55,32.441,0,0,0,1
84,61,6.1558,0,0,0,0,0,0,1
84,61,6.1558,0,0,0,0,0,0,1
85,60,7.2249,0,0,0,0,0,0,1
86,58,7.652,0,0,0,0,0,0,1
87,57,8.8965,0,0,0,0,0,0,1
88,55,8.8682,0,0,0,0,0,0,1
89,54,9.7064,0,0,0,0,0,0,1
89,53,10.441,0,0,0,0,0,0,1
88,50,8.7087,0,0,0,0,0,0,1
88,48,8.2089,0,0,0,0,0,0,1
87,48,7.9463,0,0,0,0,0,0,1
87,45,6.6904,0,0,0,0,0,0,1
87,45,6.6904,0,0,0,0,0,0,1
86,41,4.8635,49,35,35.165,0,0,0,1
86,41,4.8635,0,0,0,0,0,0,1
86,41,4.8635,0,0,0,0,0,0,1
84,40,5.7751,49,34,32.716,0,0,0,1
84,40,5.7751,0,0,0,0,0,0,1
84,40,5.7751,0,0,0,0,0,0,1
83,38,6.199,49,31,31.784,0,0,0,1
83,38,6.199,0,0,0,0,0,0,1
83,38,6.199,0,0,0,0,0,0,1
83,37,8.1196,0,0,0,0,0,0,1
85,35,8.6078,0,0,0,0,0,0,1
85,32,7.7669,0,0,0,0,0,0,1
87,32,9.7659,0,0,0,0,0,0,1
89,31,11.553,0,0,0,0,0,0,1
88,29,10.958,50,17,34.905,0,0,0,1
88,29,10.958,0,0,0,0,0,0,1
88,30,11.92,0,0,0,0,0,0,1
87,28,11.106,0,0,0,0,0,0,1
86,28,10.801,0,0,0,0,0,0,1
86,26,10.592,0,0,0,0,0,0,1
85,23,9.6683,0,0,0,0,0,0,1
84,23,9.2976,0,0,0,0,0,0,1
84,19,7.7206,49,10,31.874,0,0,0,1
84,19,7.7206,0,0,0,0,0,0,1
84,19,7.7206,0,0,0,0,0,0,1
82,17,8.1475,49,8,29.993,0,0,0,1
82,17,8.1475,0,0,0,0,0,0,1
82,17,8.1475,0,0,0,0,0,0,1
1,83,70.059,0,0,0,0,0,0,1
83,173,14.498,0,0,0,0,0,0,1
84,168,11.476,0,0,0,0,0,0,1
83,164,9.2522,0,0,0,0,0,0,1
82,161,8.297,0,0,0,0,0,0,1
82,161,8.297,0,0,0,0,0,0,1
81,156,6.0706,0,0,0,0,0,0,1
80,156,5.8237,0,0,0,0,0,0,1
80,154,6.1188,0,0,0,0,0,0,1
82,152,6.7255,50,146,29.972,0,0,0,1
82,152,6.7255,0,0,0,0,0,0,1
82,152,6.7255,0,0,0,0,0,0,1
82,151,8.3701,0,0,0,0,0,0,1
83,149,8.5825,0,0,0,0,0,0,1
1,83,70.059,0,0,0,0,0,0,1
83,173,14.498,0,0,0,0,0,0,1
84,168,11.476,0,0,0,0,0,0,1
83,164,9.2522,0,0,0,0,0,0,1
82,161,8.297,0,0,0,0,0,0,1
82,161,8.297,0,0,0,0,0,0,1
81,156,6.0706,0,0,0,0,0,0,1
80,156,5.8237,0,0,0,0,0,0,1
80,154,6.1188,0,0,0,0,0,0,1
82,152,6.7255,50,146,29.972,0,0,0,1
82,152,6.7255,0,0,0,0,0,0,1
82,152,6.7255,0,0,0,0,0,0,1
82,151,8.3701,0,0,0,0,0,0,1
83,149,8.5825,0,0,0,0,0,0,1
1,83,71.119,0,0,0,0,0,0,1
1,83,71.119,0,0,0,0,0,0,1
70,40,7.2509,0,0,0,0,0,0,1
71,44,9.5765,0,0,0,0,0,0,1
75,46,12.367,0,0,0,0,0,0,1
83,75,18.058,68,86,0.54457,0,0,0,1
83,75,18.058,67,86,1.4877,0,0,0,1
83,75,18.058,66,86,2.4759,0,0,0,1
83,75,18.058,65,86,3.4709,0,0,0,1
83,75,18.058,64,86,4.4681,0,0,0,1
83,75,18.058,63,86,5.4663,0,0,0,1
83,75,18.058,62,86,6.4651,0,0,0,1
83,75,18.058,61,86,7.4642,0,0,0,1
83,75,18.058,60,86,8.4635,0,0,0,1
83,75,18.058,59,86,9.463,0,0,0,1
83,75,18.058,58,85,10.482,0,0,0,1
83,75,18.058,57,85,11.48,0,0,0,1
83,75,18.058,56,85,12.478,0,0,0,1
83,75,18.058,55,85,13.477,0,0,0,1
83,75,18.058,54,85,14.476,0,0,0,1
83,75,18.058,53,85,15.475,0,0,0,1
83,75,18.058,52,85,16.474,0,0,0,1
83,75,18.058,51,85,17.473,0,0,0,1
83,75,18.058,50,85,18.472,0,0,0,1
83,75,18.058,49,85,19.471,0,0,0,1
83,75,18.058,48,85,20.471,0,0,0,1
83,75,18.058,47,85,21.47,0,0,0,1
83,75,18.058,46,85,22.469,0,0,0,1
83,75,18.058,45,85,23.469,0,0,0,1
83,75,18.058,44,85,24.469,0,0,0,1
83,75,18.058,43,85,25.468,0,0,0,1
83,75,18.058,42,85,26.468,0,0,0,1
83,75,18.058,41,85,27.467,0,0,0,1
83,75,18.058,40,85,28.467,0,0,0,1
83,75,18.058,39,85,29.467,0,0,0,1
83,75,18.058,38,84,30.506,0,0,0,1
83,75,18.058,37,84,31.505,0,0,0,1
83,75,18.058,36,84,32.503,0,0,0,1
83,75,18.058,35,84,33.502,0,0,0,1
83,75,18.058,34,84,34.501,0,0,0,1
83,75,18.058,33,84,35.499,0,0,0,1
83,75,18.058,32,84,36.498,0,0,0,1
83,75,18.058,31,84,37.497,0,0,0,1
83,75,18.058,30,84,38.496,0,0,0,1
83,75,18.058,29,84,39.495,0,0,0,1
83,75,18.058,0,0,0,0,0,0,1
77,106,11.607,0,0,0,0,0,0,1
80,107,14.923,0,0,0,0,0,0,1
83,108,16.127,0,0,0,0,0,0,1
86,132,16.852,0,0,0,0,0,0,1
93,130,26.317,0,0,0,0,0,0,1
93,133,24.768,0,0,0,0,0,0,1
97,135,26.97,0,0,0,0,0,0,1
99,136,28.371,0,0,0,0,0,0,1
100,139,28.438,0,0,0,0,0,0,1
102,140,29.116,0,0,0,0,0,0,1
98,143,25.947,0,0,0,0,0,0,1
93,148,19.413,0,0,0,0,0,0,1
92,154,17.531,0,0,0,0,0,0,1
95,159,20.92,0,0,0,0,0,0,1
96,162,22.512,0,0,0,0,0,0,1
98,163,25.27,0,0,0,0,0,0,1
1,84,69.379,0,0,0,0,0,0,1
112,40,35.444,79,27,0.38009,0,0,0,1
112,40,35.444,78,27,0.95709,0,0,0,1
112,40,35.444,77,27,1.9203,0,0,0,1
112,40,35.444,76,27,2.9085,0,0,0,1
112,40,35.444,75,27,3.9026,0,0,0,1
112,40,35.444,74,27,4.8992,0,0,0,1
112,40,35.444,73,27,5.8969,0,0,0,1
112,40,35.444,72,27,6.8953,0,0,0,1
112,40,35.444,0,0,0,0,0,0,1
112,41,34.736,79,29,0.4147,0,0,0,1
112,41,34.736,78,29,1.33,0,0,0,1
112,41,34.736,77,29,2.3164,0,0,0,1
112,41,34.736,76,29,3.311,0,0,0,1
112,41,34.736,75,29,4.3081,0,0,0,1
112,41,34.736,74,29,5.3063,0,0,0,1
112,41,34.736,73,29,6.305,0,0,0,1
112,41,34.736,72,29,7.3041,0,0,0,1
112,41,34.736,71,29,8.3034,0,0,0,1
112,41,34.736,70,29,9.3029,0,0,0,1
112,41,34.736,69,29,10.302,0,0,0,1
112,41,34.736,0,0,0,0,0,0,1
113,44,34.833,79,32,1.4685,0,0,0,1
113,44,34.833,78,32,2.4518,0,0,0,1
113,44,34.833,77,32,3.4448,0,0,0,1
113,44,34.833,76,32,4.4409,0,0,0,1
113,44,34.833,75,32,5.4384,0,0,0,1
113,44,34.833,74,32,6.4367,0,0,0,1
113,44,34.833,73,32,7.4355,0,0,0,1
113,44,34.833,72,32,8.4345,0,0,0,1
113,44,34.833,71,32,9.4338,0,0,0,1
113,44,34.833,70,32,10.433,0,0,0,1
113,44,34.833,69,32,11.433,0,0,0,1
113,44,34.833,0,0,0,0,0,0,1
112,45,34.336,79,34,0.73317,0,0,0,1
112,45,34.336,78,34,1.6623,0,0,0,1
112,45,34.336,77,34,2.6437,0,0,0,1
112,45,34.336,76,34,3.6353,0,0,0,1
112,45,34.336,75,34,4.6304,0,0,0,1
112,45,34.336,74,34,5.6273,0,0,0,1
112,45,34.336,73,34,6.6252,0,0,0,1
112,45,34.336,72,34,7.6236,0,0,0,1
112,45,34.336,71,34,8.6223,0,0,0,1
112,45,34.336,0,0,0,0,0,0,1
106,48,30.213,0,0,0,0,0,0,1
103,54,28.027,0,0,0,0,0,0,1
112,59,35.867,0,0,0,0,0,0,1
113,61,36.058,0,0,0,0,0,0,1
113,63,34.89,79,54,0.38141,0,0,0,1
113,63,34.89,78,54,1.3496,0,0,0,1
113,63,34.89,77,54,2.3447,0,0,0,1
113,63,34.89,76,54,3.3427,0,0,0,1
113,63,34.89,75,54,4.3416,0,0,0,1
113,63,34.89,74,54,5.3409,0,0,0,1
113,63,34.89,73,54,6.3405,0,0,0,1
113,63,34.89,72,54,7.3401,0,0,0,1
113,63,34.89,71,54,8.3399,0,0,0,1
113,63,34.89,0,0,0,0,0,0,1
113,66,35.797,79,54,0.38141,0,0,0,1
113,66,35.797,78,54,1.3496,0,0,0,1
113,66,35.797,77,54,2.3447,0,0,0,1
113,66,35.797,76,54,3.3427,0,0,0,1
113,66,35.797,75,54,4.3416,0,0,0,1
113,66,35.797,74,54,5.3409,0,0,0,1
113,66,35.797,73,54,6.3405,0,0,0,1
113,66,35.797,72,54,7.3401,0,0,0,1
113,66,35.797,71,54,8.3399,0,0,0,1
113,66,35.797,0,0,0,0,0,0,1
112,68,34.664,79,56,0.67561,0,0,0,1
112,68,34.664,78,56,1.6281,0,0,0,1
112,68,34.664,77,56,2.6163,0,0,0,1
112,68,34.664,76,56,3.611,0,0,0,1
112,68,34.664,75,56,4.608,0,0,0,1
112,68,34.664,74,56,5.6061,0,0,0,1
112,68,34.664,73,56,6.6048,0,0,0,1
112,68,34.664,72,56,7.6038,0,0,0,1
112,68,34.664,71,55,8.6244,0,0,0,1
112,68,34.664,0,0,0,0,0,0,1
112,71,35.84,79,56,0.67561,0,0,0,1
112,71,35.84,78,56,1.6281,0,0,0,1
112,71,35.84,77,56,2.6163,0,0,0,1
112,71,35.84,76,56,3.611,0,0,0,1
112,71,35.84,75,56,4.608,0,0,0,1
112,71,35.84,74,56,5.6061,0,0,0,1
112,71,35.84,73,56,6.6048,0,0,0,1
112,71,35.84,72,56,7.6038,0,0,0,1
112,71,35.84,71,55,8.6244,0,0,0,1
112,71,35.84,0,0,0,0,0,0,1
112,72,35.147,80,58,0.45448,0,0,0,1
112,72,35.147,79,58,1.0633,0,0,0,1
112,72,35.147,78,58,2.0136,0,0,0,1
112,72,35.147,77,58,2.9964,0,0,0,1
112,72,35.147,76,58,3.9878,0,0,0,1
112,72,35.147,75,58,4.9826,0,0,0,1
112,72,35.147,74,58,5.9792,0,0,0,1
112,72,35.147,73,58,6.9767,0,0,0,1
112,72,35.147,72,58,7.9749,0,0,0,1
112,72,35.147,71,58,8.9735,0,0,0,1
112,72,35.147,70,58,9.9723,0,0,0,1
112,72,35.147,0,0,0,0,0,0,1
113,74,35.484,81,59,0.61815,0,0,0,1
113,74,35.484,80,59,0.78828,0,0,0,1
113,74,35.484,79,59,1.6913,0,0,0,1
113,74,35.484,78,59,2.6646,0,0,0,1
113,74,35.484,77,59,3.6523,0,0,0,1
113,74,35.484,76,59,4.6453,0,0,0,1
113,74,35.484,75,59,5.6407,0,0,0,1
113,74,35.484,74,59,6.6375,0,0,0,1
113,74,35.484,73,59,7.6352,0,0,0,1
113,74,35.484,72,59,8.6334,0,0,0,1
113,74,35.484,0,0,0,0,0,0,1
111,76,33.408,81,62,0.40667,0,0,0,1
111,76,33.408,80,62,0.92211,0,0,0,1
111,76,33.408,79,62,1.8802,0,0,0,1
111,76,33.408,78,62,2.8671,0,0,0,1
111,76,33.408,77,62,3.8607,0,0,0,1
111,76,33.408,76,62,4.8569,0,0,0,1
111,76,33.408,75,62,5.8545,0,0,0,1
111,76,33.408,74,62,6.8527,0,0,0,1
111,76,33.408,73,62,7.8514,0,0,0,1
111,76,33.408,0,0,0,0,0,0,1
105,78,28.553,0,0,0,0,0,0,1
114,89,36.279,39,78,39.909,0,0,0,1
114,89,36.279,0,0,0,0,0,0,1
111,92,34.313,0,0,0,0,0,0,1
114,95,36.524,0,0,0,0,0,0,1
113,97,35.798,0,0,0,0,0,0,1
113,100,36.966,0,0,0,0,0,0,1
112,101,35.35,0,0,0,0,0,0,1
111,102,33.907,0,0,0,0,0,0,1
113,105,35.709,0,0,0,0,0,0,1
108,108,31.266,0,0,0,0,0,0,1
104,108,27.482,0,0,0,0,0,0,1
98,113,24.127,0,0,0,0,0,0,1
99,116,25.012,0,0,0,0,0,0,1
103,119,26.811,78,110,0.29803,0,0,0,1
103,119,26.811,77,110,0.87074,0,0,0,1
103,119,26.811,76,110,1.8514,0,0,0,1
103,119,26.811,75,110,2.8455,0,0,0,1
103,119,26.811,74,110,3.8427,0,0,0,1
103,119,26.811,73,110,4.841,0,0,0,1
103,119,26.811,72,110,5.84,0,0,0,1
103,119,26.811,71,110,6.8392,0,0,0,1
103,119,26.811,70,110,7.8386,0,0,0,1
103,119,26.811,69,109,8.8666,0,0,0,1
103,119,26.811,40,108,37.875,0,0,0,1
103,119,26.811,0,0,0,0,0,0,1
99,119,23.098,78,110,0.29803,0,0,0,1
99,119,23.098,77,110,0.87074,0,0,0,1
99,119,23.098,76,110,1.8514,0,0,0,1
99,119,23.098,75,110,2.8455,0,0,0,1
99,119,23.098,74,110,3.8427,0,0,0,1
99,119,23.098,73,110,4.841,0,0,0,1
99,119,23.098,72,110,5.84,0,0,0,1
99,119,23.098,71,110,6.8392,0,0,0,1
99,119,23.098,70,110,7.8386,0,0,0,1
99,119,23.098,69,109,8.8666,0,0,0,1
99,119,23.098,0,0,0,0,0,0,1
105,124,28.282,79,112,0.66104,0,0,0,1
105,124,28.282,78,112,1.5983,0,0,0,1
105,124,28.282,77,112,2.5831,0,0,0,1
105,124,28.282,76,112,3.5763,0,0,0,1
105,124,28.282,75,112,4.5725,0,0,0,1
105,124,28.282,74,112,5.57,0,0,0,1
105,124,28.282,73,112,6.5683,0,0,0,1
105,124,28.282,72,112,7.5671,0,0,0,1
105,124,28.282,71,112,8.5661,0,0,0,1
105,124,28.282,70,112,9.5654,0,0,0,1
105,124,28.282,69,111,10.579,0,0,0,1
105,124,28.282,68,111,11.577,0,0,0,1
105,124,28.282,0,0,0,0,0,0,1
111,128,34.202,78,114,2.0712,0,0,0,1
111,128,34.202,77,114,3.0528,0,0,0,1
111,128,34.202,76,114,4.0434,0,0,0,1
111,128,34.202,75,114,5.0378,0,0,0,1
111,128,34.202,74,114,6.034,0,0,0,1
111,128,34.202,73,114,7.0312,0,0,0,1
111,128,34.202,72,114,8.0292,0,0,0,1
111,128,34.202,71,114,9.0276,0,0,0,1
111,128,34.202,70,114,10.026,0,0,0,1
111,128,34.202,69,113,11.027,0,0,0,1
111,128,34.202,68,113,12.026,0,0,0,1
111,128,34.202,0,0,0,0,0,0,1
103,127,26.646,78,114,2.0712,0,0,0,1
103,127,26.646,77,114,3.0528,0,0,0,1
103,127,26.646,76,114,4.0434,0,0,0,1
103,127,26.646,75,114,5.0378,0,0,0,1
103,127,26.646,74,114,6.034,0,0,0,1
103,127,26.646,73,114,7.0312,0,0,0,1
103,127,26.646,72,114,8.0292,0,0,0,1
103,127,26.646,71,114,9.0276,0,0,0,1
103,127,26.646,70,114,10.026,0,0,0,1
103,127,26.646,69,113,11.027,0,0,0,1
103,127,26.646,68,113,12.026,0,0,0,1
103,127,26.646,0,0,0,0,0,0,1
111,133,35.282,79,115,1.6494,0,0,0,1
111,133,35.282,78,115,2.6493,0,0,0,1
111,133,35.282,77,115,3.6493,0,0,0,1
111,133,35.282,76,115,4.6493,0,0,0,1
111,133,35.282,75,115,5.6493,0,0,0,1
111,133,35.282,74,115,6.6493,0,0,0,1
111,133,35.282,73,115,7.6493,0,0,0,1
111,133,35.282,72,115,8.6493,0,0,0,1
111,133,35.282,71,115,9.6493,0,0,0,1
111,133,35.282,70,115,10.649,0,0,0,1
111,133,35.282,69,114,11.693,0,0,0,1
111,133,35.282,68,114,12.69,0,0,0,1
111,133,35.282,0,0,0,0,0,0,1
1,83,71.542,0,0,0,0,0,0,1
81,165,6.1864,0,0,0,0,0,0,1
82,163,6.1262,0,0,0,0,0,0,1
83,165,15.224,0,0,0,0,0,0,1
83,165,16.158,0,0,0,0,0,0,1
83,163,15.125,0,0,0,0,0,0,1
84,162,15.425,0,0,0,0,0,0,1
84,158,13.344,0,0,0,0,0,0,1
84,154,11.043,0,0,0,0,0,0,1
82,149,8.0106,0,0,0,0,0,0,1
81,144,4.9529,0,0,0,0,0,0,1
81,142,5.2139,0,0,0,0,0,0,1
82,141,6.3408,0,0,0,0,0,0,1
83,140,7.5346,0,0,0,0,0,0,1
85,142,11.273,0,0,0,0,0,0,1
85,137,12.637,0,0,0,0,0,0,1
85,135,11.949,0,0,0,0,0,0,1
85,134,12.054,0,0,0,0,0,0,1
85,129,8.836,0,0,0,0,0,0,1
86,127,8.5107,0,0,0,0,0,0,1
85,122,5.0102,0,0,0,0,0,0,1
81,121,5.4097,0,0,0,0,0,0,1
82,119,5.8398,0,0,0,0,0,0,1
81,117,6.3514,0,0,0,0,0,0,1
83,116,7.3566,0,0,0,0,0,0,1
83,118,11.168,0,0,0,0,0,0,1
85,119,13.968,0,0,0,0,0,0,1
85,116,15.957,0,0,0,0,0,0,1
84,114,15.441,0,0,0,0,0,0,1
85,111,13.959,0,0,0,0,0,0,1
86,105,9.9707,52,93,32.348,0,0,0,1
86,105,9.9707,0,0,0,0,0,0,1
85,106,10.845,0,0,0,0,0,0,1
85,100,6.8951,0,0,0,0,0,0,1
83,96,4.372,0,0,0,0,0,0,1
82,94,4.3337,0,0,0,0,0,0,1
81,93,5.8995,0,0,0,0,0,0,1
82,92,7.2686,0,0,0,0,0,0,1
85,95,12.44,0,0,0,0,0,0,1
85,94,13.323,0,0,0,0,0,0,1
86,91,12.026,0,0,0,0,0,0,1
85,87,9.4841,0,0,0,0,0,0,1
85,86,9.6495,0,0,0,0,0,0,1
85,84,9.21,0,0,0,0,0,0,1
86,85,11.856,0,0,0,0,0,0,1
85,85,13.198,0,0,0,0,0,0,1
86,81,11.247,0,0,0,0,0,0,1
85,74,5.9892,0,0,0,0,0,0,1
85,70,4.0587,0,0,0,0,0,0,1
82,68,3.571,0,0,0,0,0,0,1
81,67,4.4582,0,0,0,0,0,0,1
82,65,5.3334,50,60,30.002,0,0,0,1
82,65,5.3334,0,0,0,0,0,0,1
81,65,5.0448,0,0,0,0,0,0,1
83,65,6.9362,0,0,0,0,0,0,1
83,66,10.441,0,0,0,0,0,0,1
86,66,11.861,0,0,0,0,0,0,1
85,58,8.1059,0,0,0,0,0,0,1
86,57,8.3319,0,0,0,0,0,0,1
86,59,11.855,0,0,0,0,0,0,1
86,56,10.581,0,0,0,0,0,0,1
87,52,8.6781,0,0,0,0,0,0,1
85,48,6.3928,0,0,0,0,0,0,1
82,45,4.306,0,0,0,0,0,0,1
82,43,4.996,50,37,30.28,0,0,0,1
82,43,4.996,0,0,0,0,0,0,1
82,43,4.996,0,0,0,0,0,0,1
81,43,7.5622,0,0,0,0,0,0,1
84,45,12.324,0,0,0,0,0,0,1
85,46,15.102,0,0,0,0,0,0,1
86,43,13.744,0,0,0,0,0,0,1
85,39,11.122,0,0,0,0,0,0,1
85,36,13.555,0,0,0,0,0,0,1
86,35,14.309,0,0,0,0,0,0,1
86,33,13.897,0,0,0,0,0,0,1
86,29,12.048,0,0,0,0,0,0,1
83,24,7.9275,0,0,0,0,0,0,1
82,20,5.3693,0,0,0,0,0,0,1
81,18,5.3296,0,0,0,0,0,0,1
1,85,69.697,0,0,0,0,0,0,1
79,14,13.725,0,0,0,0,0,0,1
79,19,12.596,0,0,0,0,0,0,1
83,19,15.032,0,0,0,0,0,0,1
86,19,17.548,0,0,0,0,0,0,1
91,19,22.723,0,0,0,0,0,0,1
95,19,26.279,0,0,0,0,0,0,1
102,18,32.702,0,0,0,0,0,0,1
102,21,31.537,0,0,0,0,0,0,1
102,20,32.57,0,0,0,0,0,0,1
102,23,31.404,0,0,0,0,0,0,1
104,25,32.202,0,0,0,0,0,0,1
102,28,29.407,0,0,0,0,0,0,1
99,32,25.807,0,0,0,0,0,0,1
102,33,29.854,0,0,0,0,0,0,1
106,32,38.132,0,0,0,0,0,0,1
94,38,29.206,68,51,0.44942,0,0,0,1
94,38,29.206,67,51,0.76026,0,0,0,1
94,38,29.206,66,51,1.7187,0,0,0,1
94,38,29.206,65,51,2.7074,0,0,0,1
94,38,29.206,64,51,3.7022,0,0,0,1
94,38,29.206,63,51,4.6992,0,0,0,1
94,38,29.206,62,51,5.6972,0,0,0,1
94,38,29.206,61,51,6.6958,0,0,0,1
94,38,29.206,60,51,7.6948,0,0,0,1
94,38,29.206,59,51,8.694,0,0,0,1
94,38,29.206,58,51,9.6934,0,0,0,1
94,38,29.206,57,51,10.693,0,0,0,1
94,38,29.206,56,51,11.692,0,0,0,1
94,38,29.206,55,51,12.692,0,0,0,1
94,38,29.206,54,51,13.692,0,0,0,1
94,38,29.206,53,51,14.692,0,0,0,1
94,38,29.206,52,51,15.691,0,0,0,1
94,38,29.206,51,51,16.691,0,0,0,1
94,38,29.206,50,51,17.691,0,0,0,1
94,38,29.206,49,50,18.7,0,0,0,1
94,38,29.206,48,50,19.7,0,0,0,1
94,38,29.206,47,50,20.699,0,0,0,1
94,38,29.206,46,50,21.699,0,0,0,1
94,38,29.206,45,50,22.698,0,0,0,1
94,38,29.206,44,50,23.698,0,0,0,1
94,38,29.206,43,50,24.697,0,0,0,1
94,38,29.206,42,50,25.697,0,0,0,1
94,38,29.206,41,50,26.697,0,0,0,1
94,38,29.206,40,50,27.696,0,0,0,1
94,38,29.206,39,50,28.696,0,0,0,1
94,38,29.206,38,50,29.696,0,0,0,1
94,38,29.206,37,50,30.695,0,0,0,1
94,38,29.206,36,50,31.695,0,0,0,1
94,38,29.206,35,50,32.695,0,0,0,1
94,38,29.206,34,50,33.695,0,0,0,1
94,38,29.206,33,50,34.695,0,0,0,1
94,38,29.206,32,50,35.694,0,0,0,1
94,38,29.206,31,50,36.694,0,0,0,1
94,38,29.206,0,0,0,0,0,0,1
88,48,20.126,0,0,0,0,0,0,1
98,47,28.437,0,0,0,0,0,0,1
98,50,27.454,31,60,41.964,0,0,0,1
98,50,27.454,0,0,0,0,0,0,1
98,52,26.699,0,0,0,0,0,0,1
104,52,31.868,32,63,42.05,0,0,0,1
104,52,31.868,0,0,0,0,0,0,1
104,55,30.972,0,0,0,0,0,0,1
104,54,31.785,32,65,42.16,0,0,0,1
104,54,31.785,0,0,0,0,0,0,1
100,58,26.758,0,0,0,0,0,0,1
99,60,24.59,0,0,0,0,0,0,1
98,66,24.048,0,0,0,0,0,0,1
93,73,24.527,70,81,0.36965,0,0,0,1
93,73,24.527,69,81,1.0114,0,0,0,1
93,73,24.527,68,81,1.9772,0,0,0,1
93,73,24.527,67,81,2.9658,0,0,0,1
93,73,24.527,66,81,3.9601,0,0,0,1
93,73,24.527,65,81,4.9567,0,0,0,1
93,73,24.527,64,81,5.9544,0,0,0,1
93,73,24.527,63,81,6.9528,0,0,0,1
